Database,Authors,Title,Journal,Year,Volume,Issue,Pages,DOI,URL,Abstract,Keywords
Scopus,"Li, Y.; Li, X.; Lin, M.",FE-YOLO: Fourier enhancement YOLO for end-to-end object detection in low-light conditions,,2025,,,,10.1016/j.dsp.2025.105355,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006988873&doi=10.1016%2fj.dsp.2025.105355&partnerID=40&md5=027023ee1de00b76c5fda73d7d011727,"Current low-light image object detection algorithms using deep learning often have low accuracy, high computational load, and poor model generalization. This paper presents an efficient end-to-end low-light image object detection network called FE-YOLO, which combines the amplitude and phase information from the Fourier transform with the object detection ability of YOLO. Firstly, a Fourier Enhanced Network (FENet) is proposed, which incorporates a Frequency Domain Processing Block (FPB). The FPB extracts frequency domain information and enhances image brightness and contrast by expanding the amplitude, improving image quality in low-light conditions. Secondly, a new approach to optimize both image enhancement and object detection simultaneously is presented. It combines the enhancement loss and the detection loss into a joint loss function, using two specific loss functions: amplitude difference loss and phase similarity loss. The functions accurately constrain the amplitude and phase of the image, balancing image enhancement and structure information preservation, thus improving the performance of object detection. Thirdly, a Joint comprehensive training strategy is used on FE-YOLO to improve its generalization through an end-to-end joint training approach. Experiments are conducted using low-light image datasets such as ExDark and DarkFace. The experimental results demonstrate that FENet outperforms other low-light image enhancement models and shows better noise immunity. FE-YOLO also performs excellently in low-light object detection. Furthermore, experiments using YOLOv8 confirm that it outperforms current state-of-the-art low-light image object detection algorithms. The detailed experimental results and program code have been made public at: https://github.com/tgliyang1985/FE-YOLO. © 2025",Amplitude difference loss; Fourier enhancement network; Low-light image; Object detection; Phase similarity loss; Fourier transforms; Frequency domain analysis; Image coding; Object detection; Photointerpretation; Amplitude difference; Amplitude difference loss; End to end; Fourier; Fourier enhancement network; Image object detection; Low light conditions; Low-light images; Objects detection; Phase similarity loss; Image enhancement
Scopus,"Norouzi, M.; Hosseini, S.H.; Khoshnevisan, M.; Moshiri, B.",Applications of pre-trained CNN models and data fusion techniques in Unity3D for connected vehicles,,2025,,,,10.1007/s10489-024-06213-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85218211183&doi=10.1007%2fs10489-024-06213-3&partnerID=40&md5=af9feb64217344de50b6c1ce6e6e9e72,"Intelligent Transportation Systems (ITS) aim to enhance road safety and Internet of Things (IoT)-related solutions are crucial in achieving this objective. By leveraging Vehicle-to-Vehicle (V2V) and Vehicle-to-Infrastructure (V2I) technologies, drivers can access valuable information about their surroundings. This research utilized the Unity 3D game engine to simulate various traffic scenarios, exploring a stochastic environment with two data sources: camera and road sign labels. We developed a full-duplex communication system to enable the communication between Python and Unity. This allows the vehicle to capture images in Unity and classify them using Convolutional Neural Network (CNN) models coded in Python. To improve road sign detection accuracy, we applied multi-sensor Data Fusion (DF) techniques to fuse the information received from the sources. We applied DF methods such as the Kalman filter, Dempster-Shafer theory, and Fuzzy Integral Operators to combine the two sources of information. Furthermore, our proposed CNN model incorporates an Ordered Weighted Averaging (OWA) layer to fuse information from three pre-trained CNN models. Our results show that the proposed model integrating the OWA layer achieved an accuracy of 98.81%, outperforming six state-of-the-art models. We compared the Extended Kalman Filter (EKF) and Unscented Kalman Filter (UKF). In our work, EKF exhibited a lower execution time (0.02 seconds), yielding less accurate results. UKF, however, provided a more accurate estimate while being more computationally complex. Furthermore, the Dempster-Shafer model showed approximately 30% better accuracy compared to the Fuzzy Integral Operator. Using this methodology on autonomous vehicles in our virtual environment led to making more accurate decisions, even in a variety of weather conditions and accident scenarios. The findings of this research contribute to the development of more efficient and safer vehicles. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2025.",Connected vehicles; Convolutional Neural Networks (CNN); Data fusion; Dempster-shafer theory; Kalman filter; OWA operator; Unity game engine; Autonomous vehicles; Biocommunications; Convolutional neural networks; Highway accidents; Image segmentation; Motor transportation; Multilayer neural networks; Problem oriented languages; Procedure oriented languages; Road and street markings; Sensor data fusion; Steganography; Connected vehicle; Convolutional neural network; Data fusion technique; Dempster-Shafer theory; Fuzzy integral; Game Engine; Neural network model; Ordered weighted averaging operator; Unity game engine; Extended Kalman filters
Scopus,"Adam, M.A.A.; Tapamo, J.R.",Survey on Image-Based Vehicle Detection Methods,,2025,,,,10.3390/wevj16060303,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105008902787&doi=10.3390%2fwevj16060303&partnerID=40&md5=8963876b2bb11d9c07865fb65a3191c6,"Vehicle detection is essential for real-world applications such as road surveillance, intelligent transportation systems, and autonomous driving, where high accuracy and real-time performance are critical. However, achieving robust detection remains challenging due to scene complexity, occlusion, scale variation, and varying lighting conditions. Over the past two decades, numerous studies have been proposed to address these issues. This study presents a comprehensive and structured survey of image-based vehicle detection methods, systematically comparing classical machine learning techniques based on handcrafted features with modern deep learning approaches. Deep learning methods are categorized into one-stage detectors (e.g., YOLO, SSD, FCOS, CenterNet), two-stage detectors (e.g., Faster R-CNN, Mask R-CNN), transformer-based detectors (e.g., DETR, Swin Transformer), and GAN-based methods, highlighting architectural trade-offs concerning speed, accuracy, and practical deployment. We analyze widely adopted performance metrics from recent studies, evaluate characteristics and limitations of popular vehicle detection datasets, and explicitly discuss technical challenges, including domain generalization, environmental variability, computational constraints, and annotation quality. The survey concludes by clearly identifying open research challenges and promising future directions, such as efficient edge deployment strategies, multimodal data fusion, transformer-based enhancements, and integration with Vehicle-to-Everything (V2X) communication systems. © 2025 by the authors.",classical and deep learning; object detection; real-time detection; vehicle detection; Automobile drivers; Data communication systems; Deep learning; Human computer interaction; Intelligent vehicle highway systems; Learning systems; Motor transportation; Object detection; Object recognition; Security systems; Signal detection; Traffic control; Vehicle detection; Vehicle performance; Vehicle to vehicle communications; Autonomous driving; Classical and deep learning; Detection methods; High-accuracy; Image-based; Intelligent transportation systems; Objects detection; Real-time detection; Real-world; Vehicles detection; Economic and social effects
Scopus,"Mudavath, T.; Mamidi, A.",Object detection challenges: Navigating through varied weather conditions—Acomprehensive survey,,2025,,,,10.1007/s12652-025-04956-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105001483013&doi=10.1007%2fs12652-025-04956-6&partnerID=40&md5=392bd506047ba6313295540d5c830d2e,"Detecting objects in computer vision is a challenging task, especially under varied weather conditions such as rain, fog, snow, etc. which degrades the visibility, and illumination changes in the image. These conditions create specific challenges in object detection in recognizing the distinct objects in the image. The influence of changing weather conditions remains the cause for concern although deep learning has revolutionized object detection through multi-stage detectors that offer improved accuracy over one-stage detectors, which allow rapid inference. This survey offers a comprehensive exploration of the various object detection methods, and datasets, and emphasizes the challenges posed under the challenging weather conditions. By analyzing current methodologies in object detection and identifying gaps in existing research, this paper provides the limitations under the weather conditions and highlights the research opportunities under weather conditions for the development of better object detection methods that can be suitable for surveillance applications. © The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature 2025.",And YOLO; Classification; Deep learning; Localization; Machine learning; Object detection; Weather conditions; Computer vision; Object detection; Object recognition; Security systems; And YOLO; Condition; Deep learning; Detecting objects; Illumination changes; Localisation; Machine-learning; Object detection method; Objects detection; Weather condition; Deep learning
Scopus,"Wutke, M.; Debiasi, D.; Tomar, S.; Probst, J.; Kemper, N.; Gevers, K.; Lieboldt, M.-A.; Traulsen, I.",Multistage pig identification using a sequential ear tag detection pipeline,,2025,,,,10.1038/s41598-025-05283-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105008710490&doi=10.1038%2fs41598-025-05283-8&partnerID=40&md5=d6e2ae34dbd984f5811a881bb390b203,"Reliable animal identification in livestock husbandry is essential for various applications, including behavioral monitoring, welfare assessment, and the analysis of social structures. Although recent advancements in deep learning models have improved animal identification using biometric markers, their applicability remains limited for species without distinctive traits like pigs. Consequently, synthetic features such as ear tags have become widely adopted. However, challenges such as poor lighting conditions and the complexity of ear tag coding continue to restrict the effectiveness of Computer Vision and Deep Learning techniques. In this study, we introduce a robust, lighting-invariant method for individual pig identification that leverages commercially available ear tags within a sequential detection pipeline. Our approach employs four object detection models in succession to detect pigs, localize ear tags, perform rotation correction via pin detection, and recognize digits, ultimately generating a reliable ID proposal. In a first evaluation stage, we assessed the performance of each model independently, achieving a mAP0.95 value of 0.970, 0.979, 0.974 and 0.979 for the pig detection, ear tag detection, pin detection and ID classification model, respectively. In addition, our method was further evaluated in two different camera environments to assess its performance in both familiar and unfamiliar conditions. The results demonstrate that the proposed approach achieves a very high precision of 0.996 in a familiar top-down camera scenario and maintained a strong generalization performance in an unfamiliar, close-up setup with a precision of 0.913 and a recall of 0.903. Furthermore, by publicly proposing three custom datasets for ear tag, pin, and digit detection, we aim to support reproducibility and further research in automated animal identification for precision livestock farming. The findings of this study demonstrate the effectiveness of ID-based animal identification and the proposed method could be integrated within advanced multi-object tracking systems to enable continuous animal observation and for monitoring specific target areas, thereby significantly enhancing overall livestock management systems. © The Author(s) 2025.",Animal identification; Computer vision; YOLOv10; Animal Husbandry; Animal Identification Systems; Animals; Deep Learning; Ear; Swine; animal; animal husbandry; animal identification; deep learning; ear; pig; procedures
Scopus,"Mohammed, A.; Ibrahim, H.M.; Omar, N.M.",Optimizing RetinaNet anchors using differential evolution for improved object detection,,2025,,,,10.1038/s41598-025-02888-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105008583584&doi=10.1038%2fs41598-025-02888-x&partnerID=40&md5=f0eb35854be8d576186b6d9dadee7fe3,"Object detection is a fundamental task in computer vision. It has two primary types: one-stage detectors known for their high speed and efficiency, and two-stage detectors, which offer higher accuracy but are often slower due to their complex architecture. Balancing these two aspects has been a significant challenge in the field. RetinaNet, a premier single-stage object detector, is renowned for its remarkable balance between speed and accuracy. Its success is largely due to the groundbreaking focal loss function, which adeptly addresses the issue of class imbalance prevalent in object detection tasks. This innovative approach significantly enhances detection accuracy while maintaining high speed, making RetinaNet an ideal choice for a wide range of real-world applications. However, its performance decreases when applied to datasets containing objects with unique characteristics, such as objects with elongated or squat shapes. In such cases, the default anchor parameters may not fully meet the requirements of these specialized objects. To overcome this limitation, we present an enhancement to the RetinaNet model to improve its ability to handle variations in objects across different domains. Specifically, we propose an optimization algorithm based on Differential Evolution (DE) that adjusts anchor scales and ratios while determining the most appropriate number of these parameters for each dataset based on the annotated data. Through extensive experiments on datasets spanning diverse domains such as the Karlsruhe Institute of Technology and Toyota Technological Institute (KITTI), the Unconstrained Face Detection Dataset (UFDD), the TomatoPlantFactoryDataset, and the widely used Common Objects in Context (COCO) 2017 benchmark, we demonstrate that our proposed method significantly outperforms both the original RetinaNet and anchor-free methods by a considerable margin. © The Author(s) 2025.",Anchor optimization; Computer vision; Deep learning; Differential evolution; Object detection; RetinaNet; algorithm; article; benchmarking; computer vision; deep learning; diagnosis; evolution; velocity
Scopus,"Zhou, Y.; Wu, X.; Li, Y.; Sun, H.; Fan, D.",Algorithm for surface flow velocity measurement in trunk canal based on improved YOLOv8 and DeepSORT,,2025,,,,10.1016/j.engappai.2025.110344,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85219056857&doi=10.1016%2fj.engappai.2025.110344&partnerID=40&md5=d845ff914925a27cb83fe49e27019bd0,"The velocity measurement of trunk canal and river plays an important role in agriculture and forestry irrigation scheduling, water resources management and flood prediction. Particle flow measurement technology can realize non-contact and high-precision flow measurement, but in practical application, the particle size is small, the shape is different and the dynamic change brings great challenges to the application of this method. To solve these problems, this paper proposed the surface velocity measurement method of trunk canal based on improved YOLOv8(You Only Look Once Version 8) and DeepSORT(Deep Simple Online and Realtime Tracking), and introduced tiny detection layer and channel attention mechanism to improve YOLOv8's detection capability of small targets. In DeepSORT, IBN-Net(Intent-Based Networking-Network) network structure and GIoU(Generalized Intersection over Union) matching are introduced to solve the problem of discontinuity or loss of target tracking in complex cases, which improves the accuracy and robustness of target tracking. The experimental results show that the improved YOLOv8 improves AP(Average Precision) and mAP(mean Average Precision) by nearly 5% and 0.2% respectively. The performance of the improved DeepSORT has been improved across the board, especially IDP and MOTA, which have improved by 25.2% and 5.6% respectively. The algorithm also has good accuracy in actual velocity measurement. © 2025 The Authors",Deep simple Online and Realtime Tracking(DeepSORT) target tracking; Generalized intersection over Union(GIoU); Intent-based Networking-network(IBN-Net); Surface velocity measurement of trunk canal; You only look once Version 8(YOLOV8) target detection; Acceleration measurement; Flood control; Flow measurement; Flow velocity; Flowmeters; Irrigation canals; Water management; Deep simple online and realtime tracking target tracking; Generalized intersection; Generalized intersection over union; Intent-based networking-network; Measurements of; On-line tracking; Real time tracking; Simple++; Surface velocity; Surface velocity measurement of trunk canal; Targets detection; Targets tracking; You only look once version 8 target detection; Velocity measurement
Scopus,"Gu, Q.; Han, Z.; Kong, S.; Huang, H.; Li, Y.; Fan, Q.; Wu, R.",DCYOLO: Dual negative weighting label assignment and cross-layer decouple head for YOLO in remote sensing images,,2025,,,,10.1016/j.eswa.2025.127595,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105002487689&doi=10.1016%2fj.eswa.2025.127595&partnerID=40&md5=63ed929cdcd53d3323a0f4c379461ece,"Existing remote sensing detection methods have achieved excellent detection performance, but the current detectors still present some problems: 1. In the process of label assignment and loss calculation, only one negative weight is assigned to calculate the loss of negative samples. 2. The detector only fuses multi-scale features at the Feature Pyramids Networks (FPN), while the output is predicted at the detector head, which makes the detector head lack some of the multi-scale features. 3. A single down sampling method can result in the loss of small and tiny object features. To solve the above problems, in this work we propose an anchor-free detector based on YOLOv8. Our proposed method contains three improvements: An integrated down sampling module (IDS), a Cross-layer Decouple Head (CDH), and a new label assignment method called Dual Negative Weight Task Alignment Learning (DNW-TAL). The IDS integrates three down sampling methods to alleviate the problem of missing features on small and tiny objects. CDH fuses and enhances cross-layer features by encoding and decoding the features. The DNW-TAL first uses CGS to select the actual samples for training. In terms of sample assignment, DNW-TAL divides the negative samples into those inside and outside the ground truth (GT), and obtains the negative sample weights for its loss calculation based on the distribution and performance of the samples. Ablation experiments on the VisDrone and AI-TOD datasets show that our proposed methods improve the APmaxDets=100IOU=0.50:0.95 metrics by 2.2% and 1.9%, which is a performance improvement of 13.75% and 13.97% relative to the baseline. On the VisDrone, AI-TOD, and DOTA v1.5 datasets, the mAP of our proposed method achieved 24.3%, 28.6% and 67.4%, respectively, which are the best results compared to the comparison methods, proving that DCYOLO is comparable to other SOTAs. © 2025 Elsevier Ltd",Anchor-free; Deep learning; Label assignment; Object detection; Remote sensing image; Feature extraction; Object detection; Object recognition; Remote sensing; Anchor-free; Cross layer; Deep learning; Down sampling; Label assignment; Loss calculation; Multi-scale features; Negative samples; Objects detection; Remote sensing images; Proximity sensors
Scopus,"Wang, Z.; Zhu, Y.; Zhang, Y.; Liu, S.",An effective deep learning approach enabling miners’ protective equipment detection and tracking using improved YOLOv7 architecture,,2025,,,,10.1016/j.compeleceng.2025.110173,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85217957979&doi=10.1016%2fj.compeleceng.2025.110173&partnerID=40&md5=ce03f3adcea0e1c14269c00da3e00a3c,"In the complex underground mining environment, ensuring the correct wearing of personal protective equipment (PPE) is crucial for coal mine safety production. To overcome the limitations of existing PPE detection and tracking technologies, which often suffer from low precision, slow performance, and complex feature extraction processes, this paper introduces an enhanced, lightweight, and high-precision object detection network model based on YOLOv7. The proposed model incorporates a streamlined backbone feature extraction architecture that combines the Mobile Inverted Bottleneck Convolution module with the GhostBottleneck Lightweight module. This integration significantly improves the detection accuracy of miners’ PPE while simultaneously reducing the number of network parameters. Furthermore, the model adopts adaptive spatial feature fusion to enhance its capability in effectively integrating cross-scale features, thereby further boosting its detection performance. To enable continuous and stable tracking of miners’ PPE usage, this paper integrates the DeepSort tracking algorithm, which is based on OSNet, with the improved YOLOv7 detection model. This combination constructs an efficient video-based multi-object tracking algorithm, providing essential support for enhancing the tracking performance of coal miners’ PPE. Experimental results demonstrate that, compared to other state-of-the-art methods, the proposed model achieves a 2.25% increase in mean Average Precision (mAP), a 2.91% improvement in F1 score, a 0.41% enhancement in precision, and a 5.34% increase in recall for PPE detection. Additionally, it exhibits significant improvements in multi-object tracking metrics, with a 5.9% increase in Multi-Object Tracking Accuracy (MOTA), a 3.5% increase in Multi-Object Tracking Precision (MOTP), and a 6.2% increase in IDF1 score. These results fully validate the model's efficient detection and tracking capabilities for miners’ PPE in complex underground mining environments. © 2025 Elsevier Ltd",DeepSort; Object detection and tracking; PPE; YOLOv7; Miners; Mining equipment; Protective clothing; Underground equipment; Deepsort; Detection and tracking; Features extraction; Learning approach; Mining environments; Multi-object tracking; Object detection and tracking; Personal protective equipment; Underground mining; YOLOv7; Coal mines
Scopus,"Zhang, R.; Ji, X.; Loughney, S.; Wang, J.; Yang, Z.",Visual perception for long-distance and small target detection in autonomous maritime navigation,,2025,,,,10.1016/j.oceaneng.2025.121447,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004548784&doi=10.1016%2fj.oceaneng.2025.121447&partnerID=40&md5=3e138e138b8aeb373d6a4527ff0e23d6,"In the pursuit of advancing autonomous maritime navigation, this study aimed to develop a novel architecture designed to enhance the detection accuracy of distant and small targets under the constraints of real-time performance and robustness. Through the innovative integration of the Convolutional Block Attention Module (CBAM) into the detection model's backbone, the study achieved superior feature extraction capabilities tailored for the complexities of maritime environments. Further optimization of the Spatial Pyramid Pooling (SPP) module ensured model compactness and computational efficiency, vital for deployment on edge devices. A key methodological novelty lay in the incorporation of the S-IoU loss function, which offers superior bounding box regression accuracy over the traditional Generalized Intersection over Union, directly contributing to more precise navigation and effective obstacle avoidance. The proposed enhancements collectively yielded a 5.1 % increase in mAP@50 %, accompanied by an 11.2 % reduction in model parameters and a 12.6 % decrease in computational complexity (GFLOPs). These findings underscore the potential of the presented architecture to significantly contribute to maritime safety, presenting an optimized solution for collision avoidance and navigation assistance in congested sea routes and adverse weather conditions. © 2025",Autonomous ships; Computer version; Object detection; Small target; Visual navigation aid; Marine safety; NP-hard; Object detection; Waterway transportation; Autonomous ship; Computer versions; Maritime navigation; Navigation aids; Objects detection; Small target detection; Small targets; Visual Navigation; Visual navigation aid; Visual perception; detection method; maritime transportation; navigation aid; pattern recognition; regression analysis; vessel; Marine navigation
Scopus,"Xue, B.; Zhang, B.; Cheng, Q.",Experiment study on UAV target detection algorithm based on YOLOv8n-ACW,,2025,,,,10.1038/s41598-025-91394-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105001738010&doi=10.1038%2fs41598-025-91394-1&partnerID=40&md5=9cef6fb1c8dd0ff5db6bb7324cc4eb94,"To address the challenges associated with dense and occluded targets in small target detection utilizing unmanned aerial vehicle (UAV), we propose an enhanced detection algorithm referred as the YOLOv8n-ACW. Building upon the YOLOv8n baseline network model, we have integrated Adown into the Backbone and developed a CCDHead to further improve the drone’s capability to recognize small targets. Additionally, WIoU-V3 has been introduced as the loss function. Experiment results derived from the Visdrone2019 dataset indicate that, the YOLOv8n- ACW has achieved a 4.2% increase in mAP50(%) compared to the baseline model, while simultaneously reducing the parameter count by 36.7%, exhibiting superior capabilities in detecting small targets. Furthermore, utilizing a self-constructed dataset of G5-Pro drones for target detection experiments, the results indicate that the enhanced model has robust generalization capabilities in real-world environments. The UAV target detection experiment combines experimental simulation with real-world testing, while combining scientific exploration with educational objectives. This experiment has high fidelity, excellent functional scalability, and strong practicality, aiming to cultivate students’ comprehensive practical and innovative abilities. © The Author(s) 2025.",Deep learning; Experiment study; Target detection; Unmanned aerial vehicle; article; controlled study; deep learning; detection algorithm; drone; nonhuman; pharmacology; simulation; unmanned aerial vehicle
Scopus,"Wang, K.; He, G.; Li, X.",A Lightweight Multi-Scale Context Detail Network for Efficient Target Detection in Resource-Constrained Environments,,2025,,,,10.3390/s25123800,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009030092&doi=10.3390%2fs25123800&partnerID=40&md5=1bdc14d788001d89fa584bb9febda855,"Target detection in resource-constrained environments faces multiple challenges such as the use of camouflage, diverse target sizes, and harsh environmental conditions. Moreover, the need for solutions suitable for edge computing environments, which have limited computational resources, adds complexity to the task. To meet these challenges, we propose MSCDNet (Multi-Scale Context Detail Network), an innovative and lightweight architecture designed specifically for efficient target detection in such environments. MSCDNet integrates three key components: the Multi-Scale Fusion Module, which improves the representation of features at various target scales; the Context Merge Module, which enables adaptive feature integration across scales to handle a wide range of target conditions; and the Detail Enhance Module, which emphasizes preserving crucial edge and texture details for detecting camouflaged targets. Extensive evaluations highlight the effectiveness of MSCDNet, which achieves 40.1% mAP50-95, 86.1% precision, and 68.1% recall while maintaining a low computational load with only 2.22 M parameters and 6.0 G FLOPs. When compared to other models, MSCDNet outperforms YOLO-family variants by 1.9% in mAP50-95 and uses 14% fewer parameters. Additional generalization tests on VisDrone2019 and BDD100K further validate its robustness, with improvements of 1.1% in mAP50 on VisDrone and 1.2% in mAP50-95 on BDD100K over baseline models. These results affirm that MSCDNet is well suited for tactical deployment in scenarios with limited computational resources, where reliable target detection is paramount. © 2025 by the authors.",context-aware modulation; edge computing; lightweight neural network; multi-scale feature fusion; target detection; Camouflage; Edge detection; Feature extraction; Radar target recognition; Target tracking; Context-Aware; Context-aware modulation; Edge computing; Features fusions; Lightweight neural network; Multi-scale feature fusion; Multi-scale features; Multi-scales; Neural-networks; Targets detection; Edge computing
Scopus,"Wang, J.; Wang, Y.; Zhou, C.; Wang, H.",SOR-YOLO: a strip-shaped object detection network for traffic columns and traffic cones,,2025,,,,10.1007/s11760-025-04017-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003109115&doi=10.1007%2fs11760-025-04017-7&partnerID=40&md5=9945b5d8a0f3b2f5719f8479662c08f8,"Traffic columns and traffic cones, as crucial traffic guidance tools, are often used together to maintain the orderliness of road traffic. However, due to their small size and frequent use in large quantities and high density, it is difficult for autonomous vehicles to accurately capture and locate them. Therefore, we choose the YOLOv8n network as the baseline and propose a novel strip-shaped object recognition model, namely SOR-YOLO. Firstly, we utilize the SGE attention mechanism and GhostConv module to construct a lightweight grouped enhanced C2f module, namely LGEC2f module, which reduces the number of parameters and computations of the network. Secondly, we integrate the MSCA module into the SPPF module to form the MSCSPPF module, thus enhancing the network’s ability to recognize strip-shaped objects. Finally, we replace the loss function of the YOLOv8n network with the WIoU loss function to accelerate the convergence of the model. Experiments show that SOR-YOLO improves the mAP50 and mAP75 by 2.7% and 3.0% respectively, and the mAP50-95 by approximately 1.1% compared to YOLOv8n in the recognition of traffic columns and traffic cones, demonstrating higher recognition accuracy. © The Author(s), under exclusive licence to Springer-Verlag London Ltd., part of Springer Nature 2025.",Dense environment; Small object detection; Strip-shaped object; YOLOv8; Air traffic control; Cones; Electronic guidance systems; Highway traffic control; Image segmentation; Magnetic levitation vehicles; Motor transportation; Object detection; Robotics; Street traffic control; Autonomous Vehicles; Dense environment; Detection networks; Loss functions; Objects detection; Road traffic; Small object detection; Strip-shaped object; Traffic cones; YOLOv8
Scopus,"Chiroma, H.",Emerging trends in artificial intelligence: Integrating theories and practice,,2025,,,,10.1088/978-0-7503-6320-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009189858&doi=10.1088%2f978-0-7503-6320-4&partnerID=40&md5=df45ebe6f0dd4cdd2b3108086a17b00f,"Emerging Artificial Intelligence: Integrating theories and practice is specifically tailored for researchers in AI who are eager to delve into the latest developments and explore the integration of theoretical concepts with practical applications. This book is an essential guide for researchers in AI seeking to bridge the gap between theory and practice, embark on a transformative journey through the latest advancements in AI and gain a comprehensive understanding of their real-world applications. After reading the book, the reader will be able to clearly understand the industrial applications of each emerging AI domain and appreciate the operations of AI in industry as well as society in general. Part of IOP Series in Next Generation Computing. Key features • Case studies within the text and summaries at the end of each chapter. • Emerging field of artificial intelligence at a glance. • Industrial applications of the emerging artificial intelligence field. • Shows the connection between theories and practical applications of emerging artificial intelligence. • Presents a concise summary of the different aspect of artificial intelligence from origin to current times in one spot. © IOP Publishing Ltd 2025. All rights reserved.",Artificial intelligence; 'current; Case-studies; Emerging trends; Key feature; Latest development; Real-world; Theory and practice; Computation theory
Scopus,"Chen, Z.; Ma, Y.; Gong, Z.; Cao, M.; Yang, Y.; Wang, Z.; Wang, T.; Li, J.; Liu, Y.",R-AFPN: a residual asymptotic feature pyramid network for UAV aerial photography of small targets,,2025,,,,10.1038/s41598-025-00008-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004686757&doi=10.1038%2fs41598-025-00008-3&partnerID=40&md5=ca5c89a11bda1b0f26a81e4a2d5ccf95,"This study proposes an improved Residual Asymptotic Feature Pyramid Network (R-AFPN) to address challenges in small target detection from the Unmanned Aerial Vehicle (UAV) perspectives, such as scale imbalance, feature extraction difficulty, occlusion, and computational constraints. The R-AFPN integrates three key modules: Residual Asymptotic Feature Fusion (RAFF) for adaptive spatial fusion and cross-scale linking, Shallow Information Extraction (SIE) for capturing detailed shallow features, and Hierarchical Feature Fusion (HFF) for bottom-up incremental fusion to enhance deep feature details. Experimental results demonstrate that R-AFPN-L achieves 50.7% AP50 on the TinyPerson dataset and 48.9% mAP50 on the VisDrone2019 dataset, outperforming the baseline by 3% and 1.2%, respectively, while reducing parameters by 15.1%. This approach offers a lightweight, efficient solution for small target detection in UAV applications. © The Author(s) 2025.",Asymptotic feature fusion; Context learning; Residual connectivity; Small target detection; UAV; adult; aged; article; context learning; controlled study; diagnosis; feature extraction; human; male; photography; therapy; unmanned aerial vehicle
Scopus,"Yang, H.; Fu, G.; Shao, H.; Wang, Y.; Shao, Y.; Chu, H.; Deng, H.",Small Object Detection in Aerial Imagery Using Multi-Scale Hiearchical Feature Fusion Based Approach,,2025,,,,10.3778/j.issn.1002-8331.2408-0105,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007328921&doi=10.3778%2fj.issn.1002-8331.2408-0105&partnerID=40&md5=a304f4dc1f754d28f9921f02fe4c6f2e,"Aiming at the problem of low accuracy in detecting small objects due to large field of view, small object size, and dense distribution in aerial images, a multi-scale feature fusion aerial detection algorithm based on improved YOLOv8 is proposed. Firstly, a lightweight L-MobileViT module is constructed to capture effective relationships between features, mitigate information loss, and improve the detection performance of the model. Secondly, a hierarchical multi-scale fusion module HF (hierarchical fusion) is proposed to integrate deep spatial information and shallow semantic information, enhancing the detection capability of small objects in dense scenes. Finally, a tiny detection head is added, and a large detection head is removed based on YOLOv8 to focus on the detection ability of small objects and reduce the missed detection rate of small objects. Experimental results show that the improved model achieves superior performance on the VisDrone2019 and UAV-TrafficTinyDataset datasets, with mAP@50 increased by 17.6% and 15.7%, respectively, compared to the baseline model. The detection effect of small objects is significantly improved, and the overall performance is better than mainstream aerial detection algorithms. This demonstrates that the improved algorithm has better generalization and robustness, making it suitable for detection tasks in aerial scenarios. © 2025 Journal of Computer Engineering and Applications Beijing Co., Ltd.; Science Press. All rights reserved.",L-MobileViT; multi-level feature fusion; small target detection; UAV images; YOLOv8; Aerial detection; Detection algorithm; Features fusions; L-mobilevit; Multi-level feature fusion; Multilevels; Small objects; Small target detection; UAV image; YOLOv8; Target drones
